report_id,Tends to find fault with others,Does a thorough job,Is depressed/Blue,Is original/comes up with new ideas,Is reserved,Is helpful and unselfish with others,Can be somewhat careless,Is relaxed/handles stress well,Is curious about many different things,Is full of energy,Starts quarrels with others,Is a reliable worker,Can be tense,Is ingenious/a deep thinker,Generates a lot of Enthusiasm,Has a forgiving nature,Tends to be disorganized,Worries a lot,Has an active imagination,Tends to be quiet,Is generally trusting,Tends to be lazy,Is emotionally stable/not easily upset,is inventive,Has an assertive personality,Can be cold and aloof,Perseveres until the task is finished,Can be moody,Values artistic/aesthetic experiences,Is sometimes shy/inhibited,Is considerate and kind to almost everyone,Does things efficiently,Remains calm in tense situations,Prefers work that is routine,is outgoing/sociable,Is sometimes rude to others,Makes plans and follows through with them,Gets nervous easily,Likes to reflect/play with ideas,Has few artistic interests,Likes to cooperate with others,Is easily distracted,Is sophisticated in art or music or literature,I have cried during a movie,I have trouble following the story of a movie,I have trouble remembering the story of a movie a couple of days after seeing it,When watching a movie I cheer or shout or talk or curse at the screen,When watching a movie I feel like the things on the screen are happening to me,As a movie unfolds I start to have problems keeping track of events that happened earlier,"The emotions on the screen ""rub off"" on me - for instance if something sad is happening I get sad or if something frightening is happening I get scared",When watching a movie I get completely immersed in the alternative reality of the film,Movies change my position on social economic or political issues,When watching movies things get so intense that I have to stop watching,Gender identity (1 = female; 2 = male; 3 = self-described),Are you an only child? (1: Yes; 0: No; -1: Did not respond),Movies are best enjoyed alone (1: Yes; 0: No; -1: Did not respond),I enjoy driving fast,I enjoy rollercoasters ,Have you ever bungee-jumped?,I enjoy impulse shopping,I sometimes go out on weeknights even if I have work to do,I enjoy doing things without too much planning ,Have you ever been rock climbing?,I enjoy being in large loud crowds like the Times Square Ball Drop on New Years Eve,I enjoy going to large music or dance festivals ,I enjoy watching horror movies,No risk - No fun,I like to be surprised even if it startles or scares me,Have you ever parachuted?,I enjoy haunted houses,I had a sheltered upbringing,My life is very stressful,I value my life to be well ordered and predictable,Have you ridden a motorcycle?,Have you gambled or bet for money?,Have you ever been sky-diving?,Is talkative
279.0,5.0,2.0,5.0,1.0,5.0,5.0,4.0,1.0,3.0,1.0,1.0,4.0,5.0,2.0,1.0,4.0,3.0,5.0,5.0,5.0,2.0,4.0,1.0,2.0,1.0,2.0,3.0,4.0,5.0,5.0,5.0,4.0,2.0,5.0,1.0,1.0,3.0,5.0,3.0,1.0,5.0,5.0,5.0,6.0,2.0,2.0,3.0,,1.0,6.0,4.0,2.0,5.0,1.0,0.0,1.0,2.0,2.0,1.0,5.0,5.0,1.0,1.0,1.0,4.0,5.0,2.0,2.0,1.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0
280.0,2.0,4.0,2.0,4.0,4.0,4.0,2.0,3.0,4.0,3.0,1.0,5.0,4.0,4.0,3.0,4.0,1.0,2.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,2.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,1.0,5.0,2.0,4.0,3.0,4.0,2.0,3.0,1.0,4.0,4.0,1.0,3.0,4.0,3.0,4.0,2.0,1.0,2.0,0.0,1.0,4.0,4.0,2.0,3.0,4.0,2.0,2.0,1.0,2.0,4.0,3.0,4.0,2.0,2.0,4.0,2.0,3.0,2.0,4.0,2.0,3.0
281.0,3.0,4.0,2.0,3.0,3.0,4.0,4.0,2.0,5.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,1.0,1.0,1.0,4.0,1.0,5.0,4.0,3.0,3.0,1.0,0.0,0.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,2.0,5.0,4.0,2.0,3.0,2.0,1.0,2.0,3.0
282.0,3.0,5.0,3.0,5.0,4.0,5.0,2.0,3.0,5.0,4.0,2.0,5.0,3.0,4.0,4.0,4.0,1.0,5.0,5.0,3.0,5.0,2.0,3.0,4.0,4.0,1.0,4.0,4.0,5.0,3.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,5.0,4.0,5.0,2.0,1.0,5.0,3.0,6.0,6.0,5.0,1.0,1.0,0.0,0.0,4.0,4.0,1.0,4.0,2.0,2.0,2.0,1.0,4.0,5.0,2.0,5.0,1.0,4.0,4.0,4.0,4.0,1.0,2.0,1.0,4.0
283.0,2.0,4.0,3.0,4.0,1.0,4.0,3.0,4.0,4.0,4.0,2.0,5.0,5.0,3.0,5.0,5.0,4.0,2.0,4.0,1.0,4.0,2.0,1.0,3.0,4.0,1.0,4.0,5.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,2.0,4.0,1.0,4.0,2.0,4.0,6.0,3.0,4.0,3.0,4.0,1.0,6.0,4.0,1.0,1.0,1.0,0.0,1.0,2.0,4.0,2.0,4.0,2.0,4.0,4.0,1.0,3.0,5.0,2.0,4.0,2.0,4.0,1.0,4.0,2.0,1.0,4.0,2.0,4.0
284.0,4.0,4.0,5.0,5.0,2.0,4.0,4.0,4.0,4.0,3.0,1.0,4.0,4.0,4.0,5.0,1.0,3.0,4.0,5.0,2.0,1.0,3.0,2.0,3.0,4.0,2.0,4.0,5.0,5.0,2.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,2.0,3.0,5.0,2.0,4.0,5.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,5.0,2.0,3.0,1.0,0.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,2.0,4.0,4.0,4.0,2.0,2.0,4.0
285.0,2.0,4.0,2.0,4.0,4.0,5.0,2.0,3.0,4.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,2.0,5.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,4.0,3.0,5.0,5.0,3.0,4.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,5.0,1.0,4.0,2.0,4.0,4.0,3.0,1.0,1.0,2.0
286.0,4.0,4.0,1.0,4.0,2.0,4.0,4.0,5.0,4.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,1.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,2.0,5.0,2.0,4.0,4.0,4.0,2.0,5.0,2.0,4.0,1.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,1.0,3.0,5.0,4.0,3.0,1.0,1.0,0.0,1.0,5.0,5.0,2.0,4.0,5.0,5.0,4.0,3.0,5.0,5.0,4.0,5.0,2.0,5.0,4.0,2.0,2.0,2.0,4.0,2.0,4.0
287.0,2.0,5.0,1.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,3.0,3.0,4.0,5.0,4.0,2.0,4.0,2.0,5.0,4.0,4.0,2.0,2.0,2.0,4.0,3.0,5.0,3.0,5.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,4.0,2.0,4.0,6.0,3.0,2.0,6.0,3.0,2.0,6.0,5.0,4.0,3.0,1.0,0.0,0.0,5.0,5.0,2.0,4.0,4.0,4.0,2.0,1.0,5.0,5.0,4.0,3.0,2.0,2.0,2.0,3.0,4.0,2.0,1.0,2.0,4.0
288.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,3.0,5.0,3.0,3.0,3.0,3.0,5.0,5.0,3.0,3.0,4.0,5.0,3.0,1.0,1.0,1.0,5.0,5.0,2.0,5.0,5.0,5.0,2.0,5.0,5.0,3.0,3.0,3.0,1.0,4.0,3.0,5.0,1.0,3.0,5.0,5.0,5.0,1.0,2.0,5.0,6.0,1.0,6.0,6.0,4.0,2.0,1.0,0.0,0.0,5.0,1.0,1.0,4.0,5.0,1.0,4.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,5.0,4.0,3.0,1.0,1.0,4.0
289.0,2.0,4.0,2.0,3.0,2.0,4.0,3.0,3.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0,4.0,2.0,4.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,3.0,3.0,4.0,3.0,5.0,4.0,4.0,2.0,1.0,0.0,0.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,2.0,4.0,4.0,4.0,3.0,2.0,4.0,2.0,4.0
290.0,4.0,4.0,5.0,4.0,4.0,2.0,4.0,2.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,2.0,4.0,4.0,4.0,2.0,4.0,4.0,2.0,4.0,4.0,2.0,2.0,2.0,3.0,5.0,5.0,1.0,1.0,2.0,0.0,0.0,2.0,4.0,1.0,2.0,4.0,4.0,2.0,2.0,2.0,5.0,2.0,4.0,1.0,5.0,4.0,4.0,4.0,1.0,1.0,1.0,2.0
291.0,4.0,3.0,3.0,4.0,4.0,2.0,4.0,4.0,5.0,3.0,4.0,5.0,3.0,3.0,3.0,1.0,1.0,4.0,3.0,4.0,1.0,1.0,2.0,3.0,3.0,4.0,5.0,5.0,3.0,4.0,2.0,5.0,5.0,3.0,2.0,4.0,5.0,3.0,2.0,4.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,4.0,3.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,4.0,4.0,4.0,5.0,4.0,2.0,3.0,5.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,2.0
292.0,4.0,5.0,1.0,4.0,2.0,4.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,1.0,4.0,3.0,2.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,5.0,2.0,4.0,3.0,,4.0,3.0,2.0,2.0,5.0,3.0,1.0,1.0,4.0,1.0,4.0,4.0,4.0,1.0,1.0,0.0,1.0,4.0,4.0,1.0,5.0,4.0,2.0,3.0,1.0,2.0,4.0,3.0,3.0,1.0,1.0,5.0,2.0,4.0,2.0,4.0,1.0,5.0
293.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,2.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,2.0,3.0,2.0,3.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,5.0,4.0,1.0,1.0,0.0,1.0,4.0,5.0,2.0,3.0,2.0,3.0,4.0,2.0,3.0,5.0,4.0,2.0,2.0,5.0,4.0,4.0,4.0,2.0,1.0,2.0,2.0
294.0,2.0,4.0,2.0,3.0,2.0,5.0,4.0,5.0,5.0,5.0,1.0,4.0,2.0,4.0,5.0,4.0,3.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,4.0,2.0,5.0,3.0,5.0,4.0,5.0,3.0,5.0,2.0,5.0,2.0,4.0,3.0,5.0,3.0,2.0,4.0,1.0,2.0,3.0,4.0,1.0,4.0,4.0,6.0,1.0,1.0,0.0,1.0,5.0,5.0,2.0,3.0,4.0,4.0,2.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,3.0,3.0,2.0,2.0,4.0,4.0,3.0
295.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,1.0,4.0,2.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,2.0,2.0,4.0,4.0,1.0,3.0,4.0,4.0,6.0,1.0,4.0,1.0,6.0,1.0,6.0,6.0,6.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,4.0,2.0,1.0,4.0,4.0,2.0,1.0,4.0,1.0,1.0,4.0,4.0,1.0,1.0,2.0,1.0,4.0
296.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,2.0,5.0,3.0,4.0,5.0,5.0,5.0,3.0,1.0,3.0,5.0,5.0,5.0,1.0,3.0,1.0,5.0,3.0,5.0,5.0,5.0,3.0,5.0,3.0,5.0,2.0,2.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,4.0,4.0,2.0,4.0,4.0,4.0,1.0,5.0,2.0,5.0,1.0,1.0,,0.0,0.0,4.0,3.0,2.0,4.0,2.0,4.0,1.0,3.0,5.0,4.0,3.0,1.0,2.0,4.0,5.0,5.0,4.0,2.0,1.0,2.0,2.0
297.0,3.0,4.0,2.0,4.0,2.0,4.0,4.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,5.0,3.0,5.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,2.0,4.0,3.0,4.0,4.0,5.0,3.0,2.0,4.0,3.0,3.0,4.0,5.0,4.0,4.0,5.0,5.0,3.0,5.0,3.0,1.0,3.0,4.0,2.0,6.0,5.0,4.0,4.0,1.0,0.0,0.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,2.0,1.0,2.0,2.0,4.0,3.0,1.0,3.0,1.0,4.0
298.0,2.0,4.0,2.0,4.0,4.0,4.0,2.0,3.0,4.0,3.0,1.0,4.0,4.0,4.0,2.0,5.0,2.0,4.0,3.0,4.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,1.0,4.0,4.0,1.0,5.0,5.0,4.0,1.0,1.0,0.0,1.0,3.0,5.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,2.0,5.0,2.0,4.0,4.0,4.0,2.0,2.0,2.0
299.0,2.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,1.0,4.0,2.0,3.0,4.0,4.0,2.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,1.0,4.0,4.0,3.0,5.0,3.0,1.0,5.0,3.0,1.0,4.0,3.0,4.0,1.0,1.0,0.0,1.0,5.0,5.0,2.0,4.0,3.0,5.0,2.0,4.0,5.0,5.0,4.0,5.0,2.0,5.0,1.0,3.0,2.0,4.0,4.0,2.0,4.0
300.0,4.0,4.0,2.0,4.0,2.0,3.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,2.0,2.0,3.0,4.0,4.0,4.0,2.0,3.0,3.0,1.0,1.0,3.0,5.0,3.0,5.0,5.0,3.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,4.0,4.0,3.0,3.0,4.0,5.0,1.0,2.0,4.0,4.0,1.0,2.0,4.0,4.0,4.0,3.0,2.0,5.0
301.0,5.0,5.0,4.0,5.0,3.0,2.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,3.0,1.0,4.0,1.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,3.0,5.0,4.0,4.0,4.0,5.0,2.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,3.0,1.0,6.0,5.0,1.0,6.0,6.0,4.0,4.0,1.0,0.0,0.0,4.0,5.0,4.0,4.0,4.0,2.0,2.0,3.0,2.0,1.0,5.0,5.0,2.0,1.0,5.0,4.0,2.0,2.0,1.0,1.0,5.0
302.0,2.0,4.0,3.0,4.0,4.0,4.0,2.0,2.0,4.0,3.0,1.0,4.0,4.0,5.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,2.0,4.0,3.0,3.0,4.0,4.0,4.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,2.0,4.0,4.0,5.0,3.0,1.0,3.0,1.0,4.0,3.0,5.0,5.0,5.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,4.0,2.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,3.0
303.0,2.0,4.0,2.0,4.0,4.0,5.0,2.0,3.0,5.0,4.0,1.0,5.0,2.0,5.0,4.0,4.0,1.0,2.0,4.0,4.0,5.0,2.0,4.0,3.0,3.0,2.0,4.0,2.0,2.0,4.0,5.0,4.0,4.0,3.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,3.0,4.0,1.0,3.0,4.0,4.0,4.0,1.0,1.0,0.0,0.0,4.0,5.0,2.0,5.0,2.0,2.0,4.0,1.0,4.0,5.0,2.0,3.0,2.0,5.0,2.0,4.0,5.0,1.0,1.0,2.0,3.0
304.0,4.0,4.0,2.0,3.0,4.0,2.0,4.0,3.0,1.0,1.0,2.0,3.0,4.0,2.0,1.0,2.0,2.0,4.0,4.0,4.0,2.0,4.0,3.0,2.0,2.0,4.0,5.0,4.0,4.0,4.0,2.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,4.0,5.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,2.0,1.0,4.0,4.0,2.0,2.0,1.0,1.0,5.0,2.0,4.0,1.0,5.0,4.0,1.0,5.0,1.0,1.0,1.0,2.0
305.0,3.0,4.0,2.0,4.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,2.0,4.0,5.0,3.0,3.0,4.0,2.0,3.0,5.0,4.0,3.0,2.0,1.0,0.0,1.0,4.0,5.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,3.0,2.0,1.0,3.0,4.0,4.0,3.0,1.0,2.0,4.0
306.0,2.0,3.0,3.0,4.0,3.0,4.0,3.0,2.0,4.0,3.0,2.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,2.0,3.0,3.0,2.0,4.0,3.0,4.0,2.0,3.0,4.0,4.0,5.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,1.0,1.0,1.0,4.0,5.0,1.0,5.0,4.0,3.0,1.0,3.0,3.0,2.0,3.0,4.0,1.0,3.0,3.0,5.0,2.0,2.0,2.0,1.0,3.0
307.0,3.0,4.0,3.0,4.0,2.0,4.0,4.0,3.0,4.0,3.0,2.0,5.0,4.0,4.0,3.0,4.0,2.0,4.0,4.0,2.0,2.0,3.0,3.0,5.0,4.0,4.0,5.0,3.0,5.0,3.0,3.0,4.0,4.0,2.0,4.0,4.0,5.0,3.0,4.0,1.0,4.0,2.0,5.0,5.0,2.0,3.0,4.0,3.0,1.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,3.0,5.0,2.0,4.0,5.0,3.0,4.0,4.0,4.0,5.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,1.0,4.0,2.0,5.0
308.0,4.0,5.0,2.0,5.0,5.0,3.0,2.0,3.0,4.0,3.0,2.0,4.0,4.0,4.0,3.0,4.0,1.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,2.0,3.0,1.0,4.0,1.0,3.0,3.0,1.0,3.0,3.0,4.0,5.0,3.0,3.0,1.0,0.0,1.0,5.0,5.0,2.0,5.0,1.0,1.0,3.0,1.0,4.0,5.0,3.0,4.0,2.0,5.0,1.0,5.0,2.0,4.0,3.0,2.0,3.0
309.0,2.0,5.0,1.0,4.0,3.0,5.0,4.0,4.0,3.0,3.0,2.0,5.0,4.0,3.0,4.0,5.0,5.0,3.0,4.0,2.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,3.0,2.0,4.0,4.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,2.0,5.0,4.0,3.0,1.0,1.0,0.0,4.0,4.0,2.0,1.0,2.0,2.0,1.0,3.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,2.0,1.0,2.0,4.0
310.0,4.0,3.0,4.0,5.0,5.0,4.0,4.0,2.0,5.0,3.0,1.0,4.0,1.0,4.0,2.0,5.0,4.0,4.0,5.0,5.0,5.0,2.0,2.0,3.0,2.0,1.0,3.0,2.0,5.0,5.0,5.0,2.0,3.0,4.0,2.0,1.0,4.0,4.0,5.0,3.0,2.0,5.0,5.0,5.0,3.0,1.0,3.0,6.0,1.0,6.0,6.0,5.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,4.0,2.0,1.0,3.0,4.0,5.0,1.0,3.0,1.0,4.0,5.0,2.0,1.0,2.0,1.0,1.0,4.0
311.0,1.0,4.0,2.0,4.0,3.0,4.0,3.0,2.0,4.0,3.0,1.0,4.0,3.0,4.0,4.0,4.0,2.0,3.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,3.0,4.0,3.0,4.0,1.0,5.0,5.0,1.0,1.0,2.0,4.0,1.0,5.0,5.0,2.0,2.0,1.0,0.0,0.0,3.0,1.0,2.0,2.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,4.0,5.0,1.0,1.0,1.0,3.0
312.0,5.0,2.0,4.0,2.0,1.0,4.0,5.0,4.0,5.0,4.0,2.0,4.0,5.0,4.0,5.0,5.0,5.0,2.0,5.0,1.0,4.0,5.0,5.0,2.0,5.0,2.0,1.0,4.0,5.0,4.0,2.0,4.0,4.0,1.0,5.0,4.0,2.0,2.0,4.0,2.0,3.0,4.0,2.0,5.0,3.0,1.0,4.0,4.0,4.0,6.0,5.0,3.0,1.0,1.0,0.0,0.0,4.0,5.0,2.0,5.0,2.0,4.0,4.0,1.0,5.0,5.0,4.0,5.0,2.0,5.0,1.0,5.0,4.0,4.0,2.0,1.0,4.0
313.0,2.0,5.0,2.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,2.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,5.0,5.0,3.0,4.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,3.0,3.0,5.0,3.0,3.0,3.0,4.0,3.0,6.0,6.0,1.0,2.0,1.0,0.0,1.0,3.0,4.0,2.0,5.0,4.0,5.0,2.0,2.0,5.0,5.0,3.0,4.0,2.0,5.0,1.0,3.0,4.0,2.0,1.0,2.0,4.0
314.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,3.0,2.0,2.0,4.0,4.0,3.0,3.0,3.0,1.0,4.0,4.0,4.0,5.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,1.0,5.0,3.0,3.0,3.0,3.0,3.0,5.0,4.0,2.0,2.0,1.0,0.0,1.0,3.0,5.0,2.0,4.0,5.0,4.0,2.0,2.0,4.0,5.0,4.0,5.0,2.0,4.0,3.0,5.0,3.0,2.0,1.0,2.0,4.0
315.0,3.0,5.0,3.0,4.0,2.0,5.0,2.0,2.0,4.0,4.0,2.0,5.0,5.0,4.0,4.0,4.0,1.0,5.0,5.0,2.0,5.0,2.0,4.0,4.0,5.0,2.0,5.0,4.0,5.0,2.0,4.0,5.0,5.0,5.0,5.0,2.0,5.0,2.0,4.0,2.0,3.0,4.0,2.0,5.0,4.0,1.0,3.0,1.0,4.0,5.0,5.0,2.0,2.0,1.0,0.0,0.0,5.0,5.0,2.0,5.0,4.0,2.0,4.0,3.0,1.0,1.0,2.0,4.0,2.0,3.0,3.0,5.0,5.0,4.0,1.0,2.0,4.0
316.0,4.0,4.0,5.0,3.0,4.0,5.0,5.0,1.0,5.0,3.0,1.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,3.0,5.0,5.0,5.0,1.0,3.0,3.0,5.0,3.0,4.0,2.0,5.0,4.0,3.0,2.0,,1.0,4.0,4.0,5.0,4.0,3.0,1.0,4.0,1.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,5.0,1.0,2.0,1.0,0.0,4.0,3.0,,,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0
317.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,-1.0,3.0,5.0,2.0,1.0,5.0,4.0,4.0,1.0,5.0,5.0,5.0,5.0,2.0,5.0,2.0,1.0,3.0,2.0,4.0,2.0,
318.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,2.0,4.0,4.0,1.0,3.0,4.0,4.0,5.0,4.0,3.0,5.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,2.0,4.0,3.0,3.0,4.0,5.0,3.0,2.0,4.0,5.0,2.0,4.0,4.0,2.0,3.0,4.0,5.0,4.0,1.0,4.0,6.0,4.0,3.0,3.0,1.0,0.0,0.0,5.0,4.0,1.0,2.0,4.0,4.0,4.0,1.0,5.0,3.0,1.0,3.0,2.0,5.0,2.0,4.0,4.0,4.0,1.0,2.0,5.0
319.0,3.0,5.0,1.0,3.0,4.0,4.0,4.0,3.0,4.0,5.0,1.0,5.0,3.0,4.0,5.0,5.0,1.0,3.0,4.0,3.0,5.0,4.0,3.0,3.0,3.0,2.0,5.0,4.0,4.0,4.0,5.0,5.0,3.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,3.0,4.0,4.0,4.0,3.0,1.0,4.0,5.0,5.0,3.0,3.0,1.0,0.0,0.0,5.0,5.0,2.0,5.0,1.0,3.0,4.0,2.0,5.0,4.0,3.0,5.0,4.0,2.0,5.0,3.0,3.0,1.0,1.0,2.0,4.0
320.0,3.0,2.0,3.0,2.0,4.0,2.0,4.0,2.0,4.0,3.0,2.0,2.0,4.0,4.0,2.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,2.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,5.0,5.0,1.0,2.0,0.0,0.0,4.0,2.0,2.0,4.0,4.0,2.0,2.0,3.0,2.0,4.0,4.0,4.0,2.0,5.0,2.0,4.0,4.0,2.0,3.0,2.0,2.0
